index,jour,mois,lumiere,departement,agglomeration,intersection,condition_atmospherique,type_collision,lat,long,velo,categorie_route,circulation,nombre_voie,voie_reservee,declivite,largeur_route,etat_surface,type_infrastructure,voie_accident,limite_vitesse,vacances,Date,weekday,coordinates,closest_compteur,traffic
701,12,11,2,75,2,2,1,1,48.875214,2.370333,False,4,2,2,0,2,-1.0,1,0,1,30,False,2021-12-11 16:06:00,5,"(48.875214, 2.370333)",100044493-101044493,226.0
702,12,11,5,75,2,3,1,2,48.876009,2.344522,True,4,1,3,3,1,-1.0,1,0,1,30,False,2021-12-11 19:45:00,5,"(48.876009, 2.344522)",100003099-353242239,0.0
703,12,11,1,75,2,2,1,3,48.875267,2.332331,False,4,1,2,2,1,-1.0,1,0,1,30,False,2021-12-11 12:05:00,5,"(48.875267, 2.332331)",100063175-353277235,90.0
704,12,11,5,75,2,4,1,3,48.862869,2.317921,False,4,-1,2,0,1,-1.0,1,0,1,50,False,2021-12-11 18:30:00,5,"(48.862869, 2.317921)",100056045-101056045,118.0
705,10,11,1,75,2,1,1,6,48.842118,2.33797,False,4,2,4,1,1,-1.0,1,0,1,30,False,2021-10-11 08:08:00,0,"(48.842118, 2.33797)",100049407-353255860,1.0
706,11,11,1,75,2,7,7,6,48.853527,2.413588,False,4,4,4,1,1,-1.0,1,0,1,30,True,2021-11-11 12:00:00,3,"(48.853527, 2.413588)",100056036-101056036,0.0
707,11,11,1,75,2,7,1,6,48.895683,2.346305,False,4,3,2,0,1,-1.0,1,0,1,30,True,2021-11-11 13:10:00,3,"(48.895683, 2.346305)",100063173-101063173,0.0
708,10,11,5,75,2,2,1,6,48.842093,2.312995,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-10-11 19:00:00,0,"(48.842093, 2.312995)",100060178-101060178,0.0
709,11,11,5,75,2,2,1,6,48.834558,2.3578,True,4,2,4,1,2,-1.0,1,-1,5,30,True,2021-11-11 02:30:00,3,"(48.834558, 2.3578)",100049408-101049408,2.0
710,11,11,1,75,2,5,1,3,48.871999,2.340043,True,4,1,2,3,1,-1.0,1,0,1,30,True,2021-11-11 08:14:00,3,"(48.871999, 2.340043)",100003099-353242239,0.0
711,11,11,5,75,2,2,1,1,48.880179,2.343737,False,4,2,2,2,1,-1.0,1,-1,5,30,True,2021-11-11 02:20:00,3,"(48.880179, 2.343737)",100003099-353242239,0.0
712,11,11,5,75,2,3,1,3,48.862181,2.337016,False,4,-1,3,3,1,-1.0,1,-1,6,30,True,2021-11-11 18:10:00,3,"(48.862181, 2.337016)",100060174-101060174,0.0
713,11,11,5,75,2,3,5,6,48.849736,2.361528,False,4,1,2,0,1,-1.0,2,0,1,30,True,2021-11-11 03:00:00,3,"(48.849736, 2.361528)",100036719-104036719,0.0
714,10,11,5,75,2,1,1,6,48.854487,2.368814,False,4,2,4,3,1,-1.0,2,0,1,30,False,2021-10-11 23:05:00,0,"(48.854487, 2.368814)",100047544-101047544,2.0
715,10,11,5,75,2,1,1,2,48.878454,2.28099,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-10-11 20:40:00,0,"(48.878454, 2.28099)",100047534-101047534,0.0
716,10,11,2,75,2,1,1,4,48.901236,2.352112,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-10-11 17:40:00,0,"(48.901236, 2.352112)",100063173-101063173,0.0
717,10,11,2,75,2,1,1,3,48.831344,2.404078,False,4,1,4,0,1,-1.0,1,1,1,70,False,2021-10-11 07:15:00,0,"(48.831344, 2.404078)",100056226-104056226,1.0
718,9,11,2,75,2,1,1,2,48.875881,2.277451,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-09-11 19:10:00,5,"(48.875881, 2.277451)",100047534-101047534,0.0
719,9,11,1,75,2,1,1,7,48.859496,2.262727,False,4,1,3,0,1,-1.0,1,0,1,50,False,2021-09-11 09:00:00,5,"(48.859496, 2.262727)",100042374-109042374,0.0
720,10,11,5,75,2,7,1,6,48.878649,2.280002,False,4,1,3,0,1,-1.0,1,0,1,30,False,2021-10-11 00:50:00,0,"(48.878649, 2.280002)",100047534-101047534,0.0
721,10,11,1,75,2,3,1,6,48.838035,2.350997,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-10-11 15:30:00,0,"(48.838035, 2.350997)",100049408-101049408,2.0
722,10,11,1,75,2,1,1,6,48.88442,2.365775,False,4,1,2,1,1,-1.0,1,0,1,30,False,2021-10-11 10:50:00,0,"(48.88442, 2.365775)",100047545-104047545,1.0
723,10,11,1,75,2,5,1,6,48.856179,2.277859,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-10-11 15:00:00,0,"(48.856179, 2.277859)",100042374-109042374,0.0
724,10,11,5,75,2,1,1,6,48.834246,2.324248,False,4,2,3,3,2,-1.0,1,0,1,50,False,2021-10-11 20:55:00,0,"(48.834246, 2.324248)",100003096-353242251,0.0
725,9,11,1,75,2,2,1,7,48.837234,2.296442,True,4,2,2,0,2,-1.0,1,0,1,30,False,2021-09-11 08:35:00,5,"(48.837234, 2.296442)",300014702-353245971,2.0
726,10,11,5,75,2,2,1,3,48.828744,2.316603,False,4,1,2,1,1,-1.0,1,0,1,30,False,2021-10-11 22:30:00,0,"(48.828744, 2.316603)",100056225-101056225,0.0
727,10,11,2,75,2,2,1,6,48.831459,2.376003,True,4,-1,1,0,3,-1.0,1,0,4,30,False,2021-10-11 17:30:00,0,"(48.831459, 2.376003)",100036718-104036718,5.0
728,10,11,1,75,2,2,1,6,48.828634,2.369924,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-10-11 15:57:00,0,"(48.828634, 2.369924)",100036718-104036718,5.0
729,10,11,1,75,2,1,1,7,48.840382,2.40831,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-10-11 09:45:00,0,"(48.840382, 2.40831)",100056226-104056226,1.0
730,10,11,5,75,2,2,1,6,48.853277,2.377297,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-10-11 20:50:00,0,"(48.853277, 2.377297)",100007049-101007049,101.0
731,10,11,5,75,2,1,1,3,48.869443,2.355828,False,4,1,2,0,1,-1.0,1,0,1,30,False,2021-10-11 21:45:00,0,"(48.869443, 2.355828)",100056334-104056334,5.0
732,10,11,1,75,2,7,1,6,48.877092,2.327296,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-10-11 14:10:00,0,"(48.877092, 2.327296)",100063175-353277235,2.0
733,10,11,1,75,2,4,1,3,48.836394,2.263773,True,4,1,2,1,1,-1.0,1,-1,5,50,False,2021-10-11 10:00:00,0,"(48.836394, 2.263773)",100056331-103056331,0.0
734,10,11,1,75,2,2,1,7,48.852069,2.365444,False,4,2,4,0,1,-1.0,1,0,1,50,False,2021-10-11 15:00:00,0,"(48.852069, 2.365444)",100036719-104036719,0.0
735,10,11,2,75,2,3,1,3,48.865395,2.360447,False,4,1,2,3,1,-1.0,1,0,1,30,False,2021-10-11 08:00:00,0,"(48.865395, 2.360447)",100056334-104056334,5.0
736,14,8,1,75,2,1,1,6,48.883903,2.380517,False,4,2,2,0,2,-1.0,1,0,1,50,False,2021-08-14 18:45:00,5,"(48.883903, 2.380517)",100056034-101056034,4.0
737,9,11,5,75,2,4,1,3,48.900792,2.3317,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-09-11 18:10:00,5,"(48.900792, 2.3317)",300021320-353293614,1.0
738,8,11,5,75,2,1,1,6,48.900188,2.320781,False,4,1,4,0,1,-1.0,1,2,1,70,False,2021-08-11 05:20:00,2,"(48.900188, 2.320781)",100063175-353277235,2.0
739,7,11,5,75,2,2,1,3,48.83889,2.33975,False,4,2,4,0,1,-1.0,1,0,1,30,False,2021-07-11 21:33:00,6,"(48.83889, 2.33975)",100049407-353255860,1.0
740,9,11,2,75,2,1,1,6,48.870353,2.397893,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-09-11 17:00:00,5,"(48.870353, 2.397893)",100056036-101056036,0.0
741,9,11,5,75,2,3,1,3,48.885788,2.370981,False,4,3,4,0,1,-1.0,1,-1,6,30,False,2021-09-11 18:45:00,5,"(48.885788, 2.370981)",100056034-101056034,4.0
742,9,11,1,75,2,4,1,6,48.885771,2.344984,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-09-11 15:52:00,5,"(48.885771, 2.344984)",100003099-353242239,0.0
743,9,11,5,75,2,3,1,3,48.881201,2.315555,True,4,2,4,0,1,-1.0,1,0,1,30,False,2021-09-11 19:45:00,5,"(48.881201, 2.315555)",100063175-353277235,2.0
744,9,11,1,75,2,7,1,7,48.887168,2.297963,False,4,2,1,0,1,-1.0,1,0,1,30,False,2021-09-11 13:40:00,5,"(48.887168, 2.297963)",100044494-101044494,1.0
745,9,11,5,75,2,2,1,3,48.881567,2.300705,False,4,-1,4,0,1,-1.0,1,0,1,30,False,2021-09-11 00:15:00,5,"(48.881567, 2.300705)",100044494-101044494,1.0
746,9,11,1,75,2,1,1,3,48.856813,2.28647,False,4,2,2,3,1,-1.0,1,-1,6,30,False,2021-09-11 15:40:00,5,"(48.856813, 2.28647)",100056330-104056330,1.0
747,9,11,5,75,2,3,1,6,48.851927,2.288683,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-09-11 19:00:00,5,"(48.851927, 2.288683)",100056330-104056330,1.0
748,9,11,5,75,2,3,1,6,48.840895,2.30588,False,4,1,2,0,1,-1.0,1,0,1,30,False,2021-09-11 18:15:00,5,"(48.840895, 2.30588)",300014702-353245971,2.0
749,9,11,1,75,2,3,1,7,48.844844,2.287288,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-09-11 16:15:00,5,"(48.844844, 2.287288)",100056330-104056330,1.0
750,9,11,5,75,2,4,1,2,48.820927,2.321828,False,4,1,3,0,1,-1.0,1,0,1,70,False,2021-09-11 20:00:00,5,"(48.820927, 2.321828)",100056225-101056225,0.0
751,9,11,2,75,2,3,1,3,48.84333,2.405384,True,4,2,2,0,1,-1.0,1,0,1,30,False,2021-09-11 17:15:00,5,"(48.84333, 2.405384)",100056226-104056226,1.0
752,9,11,1,75,2,2,1,6,48.847345,2.386735,True,4,2,2,1,1,-1.0,1,-1,5,50,False,2021-09-11 16:50:00,5,"(48.847345, 2.386735)",100006300-101006300,0.0
753,9,11,1,75,2,1,1,1,48.861488,2.373919,False,4,1,4,1,1,-1.0,1,-1,5,30,False,2021-09-11 12:30:00,5,"(48.861488, 2.373919)",100044493-101044493,5.0
754,9,11,3,75,2,4,1,3,48.838372,2.266,False,4,1,2,0,1,-1.0,1,0,1,50,False,2021-09-11 20:20:00,5,"(48.838372, 2.266)",100047535-101047535,0.0
755,9,11,1,75,2,2,1,3,48.858068,2.310007,True,4,2,2,3,1,-1.0,1,-1,6,30,False,2021-09-11 09:10:00,5,"(48.858068, 2.310007)",100056046-101056046,1.0
756,8,11,1,75,2,4,1,6,48.862621,2.413334,False,4,1,5,0,1,-1.0,1,3,1,70,False,2021-08-11 11:45:00,2,"(48.862621, 2.413334)",100056327-103056327,3.0
757,7,11,5,75,2,2,1,3,48.854472,2.330462,False,4,1,3,0,1,-1.0,1,0,1,30,False,2021-07-11 01:30:00,6,"(48.854472, 2.330462)",100056035-353266460,0.0
758,8,11,5,75,2,2,1,3,48.85267,2.406117,False,4,2,4,0,1,-1.0,1,0,1,30,False,2021-08-11 20:10:00,2,"(48.85267, 2.406117)",100056036-101056036,0.0
759,8,11,1,75,2,5,1,3,48.865013,2.395526,False,4,2,2,1,2,-1.0,1,0,5,30,False,2021-08-11 08:50:00,2,"(48.865013, 2.395526)",100047537-101047537,2.0
760,8,11,1,75,2,2,1,3,48.89076,2.34541,False,4,1,1,0,3,-1.0,1,5,1,30,False,2021-08-11 12:35:00,2,"(48.89076, 2.34541)",100063173-101063173,0.0
761,8,11,1,75,2,1,1,2,48.858767,2.275033,True,4,2,2,0,1,-1.0,1,0,1,30,False,2021-08-11 10:00:00,2,"(48.858767, 2.275033)",100042374-109042374,0.0
762,7,11,5,75,2,3,1,3,48.861888,2.286131,False,4,2,2,0,2,-1.0,1,0,1,30,False,2021-07-11 01:15:00,6,"(48.861888, 2.286131)",100056330-104056330,1.0
763,7,11,5,75,2,2,1,3,48.828623,2.301422,True,4,1,3,1,1,-1.0,2,-1,5,30,False,2021-07-11 02:25:00,6,"(48.828623, 2.301422)",100047547-104047547,1.0
764,8,11,1,75,2,1,1,3,48.844307,2.441736,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-08-11 11:30:00,2,"(48.844307, 2.441736)",100056327-103056327,3.0
765,8,11,1,75,2,1,1,6,48.843238,2.374567,False,4,-1,2,0,1,-1.0,1,0,1,30,False,2021-08-11 08:35:00,2,"(48.843238, 2.374567)",100041488-101041488,2.0
766,8,11,1,75,2,2,1,6,48.880171,2.343767,False,4,1,1,0,2,-1.0,1,0,1,30,False,2021-08-11 13:30:00,2,"(48.880171, 2.343767)",100003099-353242239,0.0
767,8,11,1,75,2,2,1,4,48.874676,2.320048,True,4,1,4,3,1,-1.0,1,5,1,30,False,2021-08-11 09:30:00,2,"(48.874676, 2.320048)",100056047-101056047,0.0
768,8,11,1,75,2,2,1,3,48.852699,2.308558,True,4,2,2,0,1,-1.0,1,0,1,30,False,2021-08-11 08:00:00,2,"(48.852699, 2.308558)",100060178-101060178,0.0
769,6,11,5,75,2,5,1,3,48.846705,2.415823,False,4,3,4,0,1,-1.0,1,0,1,30,False,2021-06-11 19:35:00,4,"(48.846705, 2.415823)",100056036-101056036,0.0
770,7,11,1,75,2,7,1,2,48.883018,2.369588,True,4,1,1,1,1,-1.0,1,-1,5,30,False,2021-07-11 15:45:00,6,"(48.883018, 2.369588)",100047545-104047545,1.0
771,7,11,2,75,2,4,1,6,48.897901,2.339277,False,4,1,4,2,1,-1.0,1,-1,5,50,False,2021-07-11 17:55:00,6,"(48.897901, 2.339277)",300021320-353293614,1.0
772,7,11,5,75,2,4,1,7,48.876966,2.285552,False,4,2,5,0,1,-1.0,1,0,1,30,False,2021-07-11 18:25:00,6,"(48.876966, 2.285552)",100047534-101047534,0.0
773,7,11,1,75,2,3,1,3,48.841689,2.266865,True,4,3,3,3,1,-1.0,1,0,1,50,False,2021-07-11 11:32:00,6,"(48.841689, 2.266865)",100047535-101047535,0.0
774,6,11,1,75,2,3,8,3,48.82297,2.377809,False,4,2,2,1,1,-1.0,1,-1,5,30,False,2021-06-11 16:10:00,4,"(48.82297, 2.377809)",100047541-353326452,1.0
775,7,11,2,75,2,1,1,3,48.828123,2.409682,True,4,2,1,0,1,-1.0,1,0,1,30,False,2021-07-11 16:50:00,6,"(48.828123, 2.409682)",100056226-104056226,1.0
776,7,11,5,75,2,3,1,3,48.82919,2.390262,True,4,2,2,0,1,-1.0,1,0,1,50,False,2021-07-11 01:30:00,6,"(48.82919, 2.390262)",100047546-104047546,1.0
777,6,11,1,75,2,7,1,3,48.883593,2.327179,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-06-11 10:30:00,4,"(48.883593, 2.327179)",100063175-353277235,2.0
778,7,11,5,75,2,2,1,3,48.865242,2.351978,True,4,1,3,1,1,-1.0,1,0,1,30,False,2021-07-11 22:45:00,6,"(48.865242, 2.351978)",100057445-103057445,13.0
779,6,11,5,75,2,1,1,3,48.817844,2.334024,False,4,1,2,0,1,-1.0,1,0,1,70,False,2021-06-11 17:55:00,4,"(48.817844, 2.334024)",100056225-101056225,0.0
780,4,11,2,75,2,4,1,2,48.847335,2.254069,False,4,1,4,0,1,-1.0,2,1,1,70,False,2021-04-11 19:19:00,6,"(48.847335, 2.254069)",100047535-101047535,0.0
781,6,11,5,75,2,7,1,3,48.873294,2.295539,True,4,1,5,0,1,-1.0,1,0,1,50,False,2021-06-11 01:50:00,4,"(48.873294, 2.295539)",100044494-101044494,1.0
782,6,11,1,75,2,3,1,3,48.820272,2.371818,False,4,2,4,0,1,-1.0,1,0,1,30,False,2021-06-11 11:10:00,4,"(48.820272, 2.371818)",100056041-101056041,3.0
783,6,11,5,75,2,1,1,7,48.84025,2.370215,True,4,2,4,1,2,-1.0,1,-1,5,30,False,2021-06-11 00:55:00,4,"(48.84025, 2.370215)",100056329-103056329,0.0
784,6,11,1,75,2,2,1,3,48.866671,2.373495,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-06-11 08:30:00,4,"(48.866671, 2.373495)",100044506-101044506,9.0
785,6,11,5,75,2,2,1,3,48.873935,2.315896,False,4,1,3,3,1,-1.0,1,0,1,30,False,2021-06-11 17:10:00,4,"(48.873935, 2.315896)",100056038-101056038,2.0
786,6,11,1,75,2,1,1,3,48.873379,2.312639,False,4,1,3,3,1,-1.0,1,-1,6,30,False,2021-06-11 14:05:00,4,"(48.873379, 2.312639)",100056038-101056038,2.0
787,3,11,5,75,2,1,1,2,48.819066,2.371901,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-03-11 23:25:00,3,"(48.819066, 2.371901)",100056041-101056041,3.0
788,4,11,1,75,2,7,8,3,48.866466,2.364778,True,4,2,4,1,1,-1.0,2,-1,5,30,False,2021-04-11 09:00:00,6,"(48.866466, 2.364778)",100047544-101047544,2.0
789,5,11,1,75,2,2,1,6,48.847102,2.34195,False,4,2,2,0,2,-1.0,1,0,1,30,False,2021-05-11 13:45:00,1,"(48.847102, 2.34195)",100060174-101060174,0.0
790,5,11,1,75,2,1,1,6,48.898899,2.380959,True,4,1,1,1,1,-1.0,1,-1,5,30,False,2021-05-11 13:30:00,1,"(48.898899, 2.380959)",100047542-104047542,3.0
791,5,11,5,75,2,1,1,4,48.884505,2.363706,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-05-11 18:09:00,1,"(48.884505, 2.363706)",100047545-104047545,1.0
792,5,11,1,75,2,1,8,2,48.899916,2.335818,True,4,2,4,0,2,-1.0,1,0,1,30,False,2021-05-11 08:20:00,1,"(48.899916, 2.335818)",300021320-353293614,1.0
793,4,11,1,75,2,2,1,3,48.874933,2.271098,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-04-11 09:20:00,6,"(48.874933, 2.271098)",100047538-101047538,0.0
794,5,11,5,75,2,2,1,6,48.843612,2.295746,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-05-11 20:15:00,1,"(48.843612, 2.295746)",100056040-101056040,0.0
795,5,11,3,75,2,3,1,2,48.846983,2.305204,False,4,1,2,0,1,-1.0,1,0,1,30,False,2021-05-11 17:45:00,1,"(48.846983, 2.305204)",100056040-101056040,0.0
796,4,11,1,75,2,7,1,2,48.835966,2.29371,False,4,1,1,0,1,-1.0,1,0,1,50,False,2021-04-11 15:30:00,6,"(48.835966, 2.29371)",300014702-353245971,2.0
797,4,11,1,75,2,3,1,6,48.834077,2.324325,False,4,2,3,0,1,-1.0,1,0,1,30,False,2021-04-11 14:48:00,6,"(48.834077, 2.324325)",100003096-353242251,0.0
798,5,11,1,75,2,1,1,6,48.856591,2.377371,False,4,1,1,0,1,-1.0,1,0,1,30,False,2021-05-11 15:50:00,1,"(48.856591, 2.377371)",100044506-101044506,9.0
799,5,11,1,75,2,4,8,3,48.86664,2.367312,True,4,2,4,1,1,-1.0,1,-1,5,30,False,2021-05-11 10:00:00,1,"(48.86664, 2.367312)",100047544-101047544,2.0
800,3,11,5,75,2,3,1,1,48.858229,2.349102,True,4,2,4,1,1,-1.0,1,-1,5,30,False,2021-03-11 19:00:00,3,"(48.858229, 2.349102)",100050876-103050876,1.0
801,3,11,2,75,2,2,1,6,48.858508,2.348216,True,4,2,5,1,1,-1.0,1,-1,5,30,False,2021-03-11 17:11:00,3,"(48.858508, 2.348216)",100050876-103050876,1.0
802,5,11,1,75,1,1,1,3,48.8219494658,2.4626004696,False,1,-1,2,0,2,-1.0,1,0,1,90,False,2021-05-11 15:43:00,1,"(48.8219494658, 2.4626004696)",100056226-104056226,1.0
803,10,8,1,75,2,1,1,6,48.850233,2.266975,True,4,1,2,0,4,-1.0,1,0,1,50,False,2021-10-08 14:55:00,4,"(48.850233, 2.266975)",100042374-109042374,0.0
804,4,11,1,75,2,1,1,3,48.838692,2.412999,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-04-11 12:25:00,6,"(48.838692, 2.412999)",100056226-104056226,1.0
805,4,11,1,75,2,1,1,3,48.820678,2.323145,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-04-11 08:10:00,6,"(48.820678, 2.323145)",100056225-101056225,0.0
806,3,11,5,75,2,1,1,3,48.848112,2.253383,False,4,1,4,0,1,-1.0,1,1,1,70,False,2021-03-11 18:00:00,3,"(48.848112, 2.253383)",100047535-101047535,0.0
807,4,11,3,75,2,2,2,3,48.837694,2.345507,True,4,2,4,0,1,-1.0,2,0,1,30,False,2021-04-11 17:23:00,6,"(48.837694, 2.345507)",100049408-101049408,2.0
808,4,11,5,75,2,2,2,6,48.84937,2.281565,False,4,2,4,0,1,-1.0,2,0,1,50,False,2021-04-11 20:00:00,6,"(48.84937, 2.281565)",100056330-104056330,1.0
809,4,11,2,75,2,3,3,7,48.832699,2.288363,True,4,1,1,1,1,-1.0,2,-1,5,30,False,2021-04-11 17:00:00,6,"(48.832699, 2.288363)",300014702-353245971,2.0
810,4,11,1,75,2,1,8,6,48.822839,2.327596,True,4,2,8,1,1,-1.0,2,-1,5,50,False,2021-04-11 08:45:00,6,"(48.822839, 2.327596)",100056225-101056225,0.0
811,3,11,2,75,2,4,1,6,48.828821,2.327718,False,4,2,4,0,1,-1.0,1,0,1,30,False,2021-03-11 17:40:00,3,"(48.828821, 2.327718)",100056225-101056225,0.0
812,4,11,5,75,2,2,2,6,48.825933,2.382723,False,4,2,5,0,1,-1.0,2,8,1,50,False,2021-04-11 18:00:00,6,"(48.825933, 2.382723)",100047541-353326452,1.0
813,4,11,1,75,2,2,8,6,48.857799,2.37094,True,4,1,2,1,1,-1.0,1,-1,5,30,False,2021-04-11 14:05:00,6,"(48.857799, 2.37094)",100047544-101047544,2.0
814,4,11,5,75,2,2,2,7,48.878059,2.322628,False,4,2,4,0,2,-1.0,2,0,1,30,False,2021-04-11 20:15:00,6,"(48.878059, 2.322628)",100063175-353277235,2.0
815,3,11,5,75,2,3,8,6,48.850422,2.360109,False,4,2,4,2,1,-1.0,2,0,1,30,False,2021-03-11 18:27:00,3,"(48.850422, 2.360109)",100036719-104036719,0.0
816,3,11,1,75,2,1,1,6,48.864165,2.340108,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-03-11 14:20:00,3,"(48.864165, 2.340108)",100057445-103057445,13.0
817,2,11,2,75,2,5,1,3,48.834203,2.410758,False,4,2,2,0,1,-1.0,1,0,1,50,False,2021-02-11 07:40:00,3,"(48.834203, 2.410758)",100056226-104056226,1.0
818,3,11,1,75,2,2,8,3,48.857599,2.399338,True,4,2,2,0,1,-1.0,2,0,1,30,False,2021-03-11 16:15:00,3,"(48.857599, 2.399338)",100047537-101047537,2.0
819,3,11,5,75,2,1,1,4,48.887361,2.396807,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-03-11 19:45:00,3,"(48.887361, 2.396807)",100047542-104047542,3.0
820,3,11,1,75,2,1,8,5,48.897309,2.344916,False,4,2,6,3,1,-1.0,1,-1,6,30,False,2021-03-11 16:20:00,3,"(48.897309, 2.344916)",300021320-353293614,1.0
821,3,11,5,75,2,7,1,3,48.884552,2.297714,False,4,1,4,1,1,-1.0,1,-1,5,30,False,2021-03-11 19:45:00,3,"(48.884552, 2.297714)",100044494-101044494,1.0
822,3,11,1,75,2,2,1,6,48.895866,2.32302,False,4,2,3,0,1,-1.0,2,0,1,30,False,2021-03-11 09:05:00,3,"(48.895866, 2.32302)",100063175-353277235,2.0
823,3,11,5,75,2,5,2,6,48.881913,2.295897,False,4,2,2,0,1,-1.0,2,0,1,30,False,2021-03-11 00:30:00,3,"(48.881913, 2.295897)",100044494-101044494,1.0
824,31,10,5,75,2,3,2,2,48.862109,2.293266,False,4,1,1,0,1,-1.0,2,0,1,30,False,2021-10-31 04:50:00,6,"(48.862109, 2.293266)",100044495-101044495,0.0
825,2,11,5,75,2,2,1,6,48.822657,2.322664,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-02-11 19:48:00,3,"(48.822657, 2.322664)",100056225-101056225,0.0
826,2,11,5,75,2,2,3,2,48.8164252086,2.3603117466,False,4,1,4,0,1,-1.0,2,0,1,30,False,2021-02-11 23:20:00,3,"(48.8164252086, 2.3603117466)",100056041-101056041,3.0
827,3,11,5,75,2,2,1,3,48.838414,2.376119,False,4,3,2,0,1,-1.0,1,0,1,30,False,2021-03-11 20:40:00,3,"(48.838414, 2.376119)",100056332-104056332,2.0
828,3,11,1,75,2,2,1,6,48.846632,2.376711,False,4,2,3,0,1,-1.0,2,0,1,30,False,2021-03-11 08:00:00,3,"(48.846632, 2.376711)",100007049-101007049,101.0
829,3,11,1,75,2,4,1,7,48.872564,2.376232,True,4,2,2,1,1,-1.0,1,-1,5,30,False,2021-03-11 11:40:00,3,"(48.872564, 2.376232)",100044506-101044506,9.0
830,3,11,1,75,2,2,1,6,48.876558,2.341292,False,4,2,3,0,1,-1.0,1,0,1,30,False,2021-03-11 12:50:00,3,"(48.876558, 2.341292)",100003099-353242239,0.0
831,2,11,5,75,2,3,1,3,48.873417,2.329695,True,4,1,4,3,1,-1.0,1,-1,6,50,False,2021-02-11 19:00:00,3,"(48.873417, 2.329695)",100063175-353277235,2.0
832,2,11,1,75,2,7,1,3,48.864172,2.320219,False,4,2,3,0,1,-1.0,1,0,1,30,False,2021-02-11 13:06:00,3,"(48.864172, 2.320219)",100056047-101056047,0.0
833,2,11,5,75,2,1,1,2,48.860823,2.413832,False,4,1,4,0,1,-1.0,1,0,1,70,False,2021-02-11 18:50:00,3,"(48.860823, 2.413832)",100056327-103056327,3.0
834,2,11,1,75,2,4,8,6,48.822087,2.316511,False,4,1,3,0,1,-1.0,1,0,1,70,False,2021-02-11 16:30:00,3,"(48.822087, 2.316511)",100056225-101056225,0.0
835,1,11,5,75,2,1,1,2,48.900426,2.388878,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-01-11 01:00:00,0,"(48.900426, 2.388878)",100047542-104047542,3.0
836,31,10,5,75,2,4,1,3,48.840349,2.253882,False,4,1,4,0,1,-1.0,1,1,1,70,False,2021-10-31 02:45:00,6,"(48.840349, 2.253882)",100056331-103056331,0.0
837,30,10,1,75,2,1,2,3,48.90053,2.326254,False,4,1,4,0,1,-1.0,2,0,1,70,False,2021-10-30 16:35:00,5,"(48.90053, 2.326254)",100063175-353277235,2.0
838,31,10,2,75,2,1,1,6,48.901242,2.341975,False,4,1,1,0,1,-1.0,1,0,4,30,False,2021-10-31 06:04:00,6,"(48.901242, 2.341975)",100063174-101063174,0.0
839,2,11,5,75,2,2,1,6,48.884173,2.384198,False,4,2,4,0,1,-1.0,1,0,1,30,False,2021-02-11 17:30:00,3,"(48.884173, 2.384198)",100047548-104047548,5.0
840,2,11,5,75,2,2,1,7,48.875582,2.381871,False,4,2,2,0,1,-1.0,1,0,1,30,False,2021-02-11 17:50:00,3,"(48.875582, 2.381871)",100056034-101056034,4.0
841,2,11,1,75,2,3,1,6,48.840879,2.305895,False,4,1,1,1,1,-1.0,1,-1,6,50,False,2021-02-11 13:30:00,3,"(48.840879, 2.305895)",300014702-353245971,2.0
842,2,11,5,75,2,2,1,6,48.824651,2.319527,False,4,1,2,1,1,-1.0,1,0,1,50,False,2021-02-11 19:20:00,3,"(48.824651, 2.319527)",100056225-101056225,0.0
843,2,11,1,75,2,1,1,5,48.817672,2.334507,False,4,1,3,0,1,-1.0,1,0,1,70,False,2021-02-11 10:10:00,3,"(48.817672, 2.334507)",100056225-101056225,0.0
